rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
1,Roger Federer,Switzerland,SUI,2437,1,2003-08-11,0,-18,2550
2,Novak Djokovic,Serbia,SRB,2361,1,2011-03-21,0,-17,2629
3,Andy Murray,United Kingdom,GBR,2343,2,2009-04-19,0,-1,2500
4,Rafael Nadal,Spain,ESP,2337,1,2008-06-16,0,0,2552
5,Juan Martin Del Potro,Argentina,ARG,2278,3,2010-06-07,0,-1,2331
6,Grigor Dimitrov,Bulgaria,BUL,2159,6,2018-01-29,0,-14,2203
7,Kei Nishikori,Japan,JPN,2156,4,2016-09-12,1,-3,2296
8,Marin Cilic,Croatia,CRO,2151,6,2014-09-08,-1,-8,2232
9,Alexander Zverev,Germany,GER,2148,4,2021-08-22,5,19,2261
10,Stan Wawrinka,Switzerland,SUI,2143,5,2014-02-17,0,0,2291
11,Milos Raonic,Canada,CAN,2140,5,2016-07-11,1,8,2269
12,David Goffin,Belgium,BEL,2137,8,2018-05-21,-3,-16,2165
13,Nick Kyrgios,Australia,AUS,2132,10,2017-04-14,0,0,2176
14,Tomas Berdych,Czech Republic,CZE,2123,5,2007-07-09,-3,-13,2263
15,Jo Wilfried Tsonga,France,FRA,2110,6,2009-03-02,0,0,2244
16,Dominic Thiem,Austria,AUT,2091,4,2020-02-03,1,0,2250
17,Kevin Anderson,South Africa,RSA,2086,6,2019-04-15,1,2,2181
18,Gael Monfils,France,FRA,2082,7,2010-11-28,1,0,2189
19,Roberto Bautista Agut,Spain,ESP,2075,9,2019-07-15,-3,-17,2135
20,John Isner,United States,USA,2071,10,2012-04-13,11,73,2147
21,Hyeon Chung,"Korea, Republic of",KOR,2047,21,2018-04-02,1,1,2049
22,Fabio Fognini,Italy,ITA,2045,14,2014-04-11,-1,-5,2112
23,Richard Gasquet,France,FRA,2040,9,2007-10-08,-3,-13,2196
24,Lucas Pouille,France,FRA,2037,20,2016-09-26,-1,0,2069
25,Diego Sebastian Schwartzman,Argentina,ARG,2033,11,2020-11-02,-1,-2,2097
