rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
1,Andre Agassi,United States,USA,2292,1,1995-03-24,0,24,2376
2,Pete Sampras,United States,USA,2214,1,1992-10-02,0,-12,2407
3,Gustavo Kuerten,Brazil,BRA,2181,1,2001-06-11,0,-11,2281
4,Lleyton Hewitt,Australia,AUS,2167,1,2001-10-15,0,1,2295
5,Patrick Rafter,Australia,AUS,2153,2,1997-11-17,2,19,2255
6,Yevgeny Kafelnikov,Russian Federation,RUS,2130,2,1999-02-01,0,-11,2216
7,Marat Safin,Russian Federation,RUS,2129,2,2000-09-18,-2,-15,2218
8,Alex Corretja,Spain,ESP,2123,3,2000-08-07,1,0,2182
9,Tim Henman,United Kingdom,GBR,2112,4,2002-04-12,-1,-13,2165
10,Jan Michael Gambill,United States,USA,2091,10,2001-03-30,12,37,2091
11,Richard Krajicek,Netherlands,NED,2088,2,1999-03-26,1,0,2214
12,Tommy Haas,Germany,GER,2087,2,2002-01-28,4,13,2189
13,Sebastien Grosjean,France,FRA,2086,4,2003-01-27,-3,-7,2133
14,Mark Philippoussis,Australia,AUS,2086,4,2000-03-20,-3,-4,2171
15,Roger Federer,Switzerland,SUI,2083,1,2003-08-11,2,16,2550
16,Thomas Enqvist,Sweden,SWE,2080,5,1998-05-04,-3,-7,2173
17,Arnaud Clement,France,FRA,2079,10,2001-01-29,-3,-8,2107
18,Todd Martin,United States,USA,2071,2,1999-01-18,-3,-14,2188
19,Nicolas Kiefer,Germany,GER,2062,5,2000-02-14,0,-1,2135
20,Dominik Hrbaty,Slovakia,SVK,2057,15,2005-12-09,0,-6,2085
21,Greg Rusedski,United Kingdom,GBR,2057,3,1998-11-30,-3,-8,2178
22,Magnus Norman,Sweden,SWE,2053,4,2000-05-15,-1,-8,2172
23,Juan Carlos Ferrero,Spain,ESP,2047,3,2003-06-09,0,-1,2225
24,Carlos Moya,Spain,ESP,2035,3,2002-12-06,1,5,2190
25,Wayne Ferreira,South Africa,RSA,2033,7,1995-05-22,-1,-12,2158
26,Thomas Johansson,Sweden,SWE,2020,7,2002-02-15,1,15,2136
27,Nicolas Escude,France,FRA,2006,13,2002-03-04,-1,-11,2091
28,Nicolas Lapentti,Ecuador,ECU,1995,7,1999-11-08,2,-1,2108
29,Fabrice Santoro,France,FRA,1994,17,2001-08-06,7,22,2052
30,Andrei Pavel,Romania,ROU,1988,11,2004-05-17,4,9,2061
31,Karol Kucera,Slovakia,SVK,1988,7,1999-10-11,-2,-11,2125
32,Marcelo Rios,Chile,CHI,1986,2,1998-03-27,-4,-14,2241
33,Magnus Larsson,Sweden,SWE,1980,4,1995-03-24,0,-1,2188
34,Bohdan Ulihrach,Czech Republic,CZE,1977,25,1996-09-09,6,11,2016
35,Andrei Medvedev,Ukraine,UKR,1974,5,1994-05-23,-4,-13,2177
36,Cedric Pioline,France,FRA,1974,9,2000-06-12,-4,-11,2110
37,Jonas Bjorkman,Sweden,SWE,1973,3,1997-12-05,7,21,2174
38,Andreas Vinciguerra,Sweden,SWE,1970,32,2001-02-26,-3,-4,1984
39,Michael Chang,United States,USA,1969,2,1997-03-17,-2,0,2267
40,Francisco Clavet,Spain,ESP,1969,24,1999-03-26,-2,2,2035
41,Albert Costa,Spain,ESP,1965,4,1998-06-08,0,1,2154
42,Jerome Golmard,France,FRA,1964,19,2000-01-10,3,17,2039
43,Sjeng Schalken,Netherlands,NED,1951,9,2003-09-15,-4,-16,2085
44,Max Mirnyi,Belarus,BLR,1951,20,2001-10-22,3,8,2041
45,David Prinosil,Germany,GER,1948,42,2000-11-20,4,11,1963
46,Xavier Malisse,Belgium,BEL,1945,24,2002-03-11,0,0,2035
47,Mariano Puerta,Argentina,ARG,1943,21,2000-07-28,-5,-15,2042
48,Ivan Ljubicic,Croatia,CRO,1941,3,2006-03-31,20,52,2206
49,Magnus Gustafsson,Sweden,SWE,1938,6,1991-05-27,-1,0,2150
50,Hicham Arazi,Morocco,MAR,1933,24,2002-01-07,2,7,2025
51,Gaston Gaudio,Argentina,ARG,1931,8,2005-07-11,13,39,2137
52,Chris Woodruff,United States,USA,1926,26,2000-01-31,1,1,2010
53,Marc Rosset,Switzerland,SUI,1917,12,1993-03-08,-3,-11,2116
54,Vladimir Voltchkov,Belarus,BLR,1915,48,2001-02-26,-3,-12,1942
55,Goran Ivanisevic,Croatia,CRO,1909,3,1992-11-23,6,4,2246
56,Rainer Schuettler,Germany,GER,1907,8,2003-10-13,2,1,2123
57,Wayne Arthurs,Australia,AUS,1906,45,2001-06-25,2,0,1948
58,Felix Mantilla,Spain,ESP,1905,6,1997-09-15,2,0,2133
59,Gianluca Pozzi,Italy,ITA,1904,46,2000-10-09,3,3,1948
60,Franco Squillari,Argentina,ARG,1904,27,2000-07-28,-6,-12,2009
61,Jiri Novak,Czech Republic,CZE,1900,6,2002-10-21,-5,-11,2112
62,Jason Stoltenberg,Australia,AUS,1900,18,1994-08-15,-7,-15,2068
63,Juan Balcells,Spain,ESP,1899,55,2001-05-07,10,22,1915
