rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
1,Rafael Nadal,Spain,ESP,2449,1,2008-06-16,0,23,2552
2,Roger Federer,Switzerland,SUI,2362,1,2003-08-11,0,-2,2550
3,Andy Murray,United Kingdom,GBR,2327,2,2009-04-19,0,14,2500
4,Novak Djokovic,Serbia,SRB,2245,1,2011-03-21,0,0,2629
5,Andy Roddick,United States,USA,2244,1,2003-09-08,0,18,2274
6,Jo Wilfried Tsonga,France,FRA,2163,6,2009-03-02,0,-12,2244
7,David Nalbandian,Argentina,ARG,2153,3,2006-05-22,0,3,2196
8,Juan Martin Del Potro,Argentina,ARG,2139,3,2010-06-07,0,6,2331
9,Nikolay Davydenko,Russian Federation,RUS,2131,5,2008-04-21,0,0,2291
10,Fernando Gonzalez,Chile,CHI,2131,3,2006-10-23,0,12,2209
11,Fernando Verdasco,Spain,ESP,2125,7,2009-05-04,0,15,2204
12,David Ferrer,Spain,ESP,2098,4,2007-11-19,2,1,2348
13,Tommy Robredo,Spain,ESP,2092,10,2006-05-22,5,9,2107
14,Mario Ancic,Croatia,CRO,2089,6,2006-09-11,-2,-14,2133
15,Gilles Simon,France,FRA,2089,9,2009-01-11,-2,-10,2124
16,Marin Cilic,Croatia,CRO,2088,6,2014-09-08,-1,-7,2232
17,Radek Stepanek,Czech Republic,CZE,2080,10,2009-11-29,-1,-12,2136
18,Gael Monfils,France,FRA,2076,7,2010-11-28,-1,-15,2189
19,Robin Soderling,Sweden,SWE,2059,4,2011-04-03,0,-15,2271
20,Lleyton Hewitt,Australia,AUS,2057,1,2001-10-15,1,-4,2295
21,Richard Gasquet,France,FRA,2057,9,2007-10-08,1,-1,2196
22,James Blake,United States,USA,2053,4,2007-01-15,1,-3,2164
23,Tomas Berdych,Czech Republic,CZE,2051,5,2007-07-09,-3,-13,2263
24,Nicolas Kiefer,Germany,GER,2042,5,2000-02-14,0,-2,2135
